time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-29 17_20_14","52862","188328","870",";97;61"
"2013-08-29 17_20_16","62545","164746","714",";60;89"
"2013-08-29 17_20_18","57078","162159","890",";51;58"
"2013-08-29 17_20_19","61019","578448","1070",";69;87"
"2013-08-29 17_20_20","45874","2604245","529",";36;96"
"2013-08-29 17_20_22","66430","419954","756",";60;50"
"2013-08-29 17_20_23","48891","2593328","321",";81;65"
"2013-08-29 17_20_23","64583","73896","135",";46;70"
"2013-08-29 17_20_25","54007","225901","945",";99;88"
"2013-08-29 17_20_26","55136","619131","151",";49;24"
"2013-08-29 17_20_28","52470","264393","792",";68;80"
"2013-08-29 17_20_28","54000","468265","536",";81;34"
"2013-08-29 17_20_29","62681","456274","966",";99;54"
"2013-08-29 17_20_32","54451","439908","935",";49;48"
"2013-08-29 17_20_32","53523","538152","629",";69;76"
"2013-08-29 17_20_33","49920","2617552","220",";36;11"
"2013-08-29 17_20_38","53956","513858","976",";49;73"
"2013-08-29 17_20_38","59426","298763","1069",";60;79"
"2013-08-29 17_20_40","53554","2627138","1037",";36;9"
"2013-08-29 17_20_44","69579","69641","386",";51;44"
"2013-08-29 17_20_45","62619","93163","982",";67;21"
"2013-08-29 17_20_46","54494","404220","358",";81;26"
"2013-08-29 17_20_46","57855","659898","139",";97;45"
"2013-08-29 17_20_47","61490","164389","404",";49;38"
"2013-08-29 17_20_49","65199","131401","120",";60;94"
"2013-08-29 17_20_49","55315","157761","548",";99;64"
"2013-08-29 17_20_51","63786","272850","606",";46;22"
"2013-08-29 17_20_53","62383","354792","661",";46;63"
"2013-08-29 17_20_54","57956","270390","462",";97;41"
"2013-08-29 17_20_55","45874","2639532","242",";36;96"
"2013-08-29 17_20_55","56937","374284","585",";81;1"
"2013-08-29 17_20_55","57242","240173","216",";51;61"
"2013-08-29 17_20_55","57743","403572","280",";67;57"
"2013-08-29 17_20_57","61785","745107","1072",";67;23"
"2013-08-29 17_20_59","51932","2640385","247",";55;65"
"2013-08-29 17_20_59","55740","191608","996",";69;58"
"2013-08-29 17_21_03","58475","212926","454",";97;89"
"2013-08-29 17_21_03","54739","249275","1047",";51;88"
"2013-08-29 17_21_04","65425","337602","415",";49;82"
"2013-08-29 17_21_04","48855","316319","795",";81;80"
"2013-08-29 17_21_05","61525","610728","268",";52;87"
"2013-08-29 17_21_08","55082","82955","443",";81;24"
"2013-08-29 17_21_09","56106","520798","190",";67;34"
"2013-08-29 17_21_11","54551","565760","764",";60;76"
"2013-08-29 17_21_13","49920","2656263","521",";36;11"
"2013-08-29 17_21_13","65551","463990","489",";67;50"
"2013-08-29 17_21_13","57382","80162","329",";60;48"
"2013-08-29 17_21_16","66241","125763","689",";49;70"
"2013-08-29 17_21_16","62581","505877","913",";52;54"
"2013-08-29 17_21_19","52298","551600","164",";46;73"
"2013-08-29 17_21_23","59485","2668917","948",";68;9"
"2013-08-29 17_21_27","57789","69937","714",";51;26"
"2013-08-29 17_21_29","55215","195976","425",";52;64"
"2013-08-29 17_21_30","45874","2673796","210",";36;96"
"2013-08-29 17_21_32","61403","727224","161",";52;45"
"2013-08-29 17_21_33","59428","137393","1028",";97;21"
"2013-08-29 17_21_35","48945","2673842","666",";49;65"
"2013-08-29 17_21_35","63542","209616","144",";67;38"
"2013-08-29 17_21_36","56053","274408","107",";67;61"
"2013-08-29 17_21_38","69325","124450","516",";55;44"
"2013-08-29 17_21_38","64171","176434","206",";69;94"
"2013-08-29 17_21_38","54552","450322","421",";97;57"
"2013-08-29 17_21_39","59978","426312","970",";55;1"
"2013-08-29 17_21_40","51318","345278","623",";52;80"
"2013-08-29 17_21_40","52179","230451","854",";46;58"
"2013-08-29 17_21_40","61147","307486","906",";67;41"
"2013-08-29 17_21_42","50359","299584","158",";97;88"
"2013-08-29 17_21_43","67347","329229","109",";69;22"
"2013-08-29 17_21_44","59679","784883","861",";81;23"
"2013-08-29 17_21_44","63987","403719","613",";81;63"
"2013-08-29 17_21_44","55356","65009","976",";97;79"
"2013-08-29 17_21_49","62855","253843","255",";51;89"
"2013-08-29 17_21_49","54607","601521","1080",";55;76"
"2013-08-29 17_21_50","56106","561623","448",";67;34"
"2013-08-29 17_21_50","57545","122969","633",";52;24"
"2013-08-29 17_21_51","61168","658076","511",";67;87"
"2013-08-29 17_21_52","49920","2695345","113",";36;11"
"2013-08-29 17_21_55","56960","123096","340",";99;48"
"2013-08-29 17_21_55","67109","394814","185",";60;84"
"2013-08-29 17_21_56","63767","383851","168",";46;82"
"2013-08-29 17_22_00","53902","593327","342",";81;73"
"2013-08-29 17_22_03","66486","511360","1088",";55;50"
"2013-08-29 17_22_03","58514","560165","262",";46;54"
"2013-08-29 17_22_05","53554","2712938","879",";36;9"
"2013-08-29 17_22_06","45874","2709051","528",";36;96"
"2013-08-29 17_22_08","52752","227579","200",";81;64"
"2013-08-29 17_22_09","53409","113321","870",";97;26"
"2013-08-29 17_22_10","66241","178833","400",";49;70"
"2013-08-29 17_22_11","50848","2701931","275",";69;65"
"2013-08-29 17_22_15","50812","391434","108",";69;80"
"2013-08-29 17_22_17","56932","315661","735",";60;61"
"2013-08-29 17_22_18","60897","755464","138",";69;45"
"2013-08-29 17_22_20","51444","329294","592",";81;88"
"2013-08-29 17_22_20","58909","180137","468",";46;21"
"2013-08-29 17_22_21","58678","80648","247",";55;57"
"2013-08-29 17_22_21","56246","265819","299",";52;58"
"2013-08-29 17_22_23","55333","463356","203",";46;1"
"2013-08-29 17_22_24","59832","263672","550",";46;38"
"2013-08-29 17_22_26","59041","361743","950",";81;41"
"2013-08-29 17_22_27","64777","213582","912",";99;94"
"2013-08-29 17_22_28","58904","100204","358",";52;79"
"2013-08-29 17_22_28","49250","2731597","300",";36;76"
"2013-08-29 17_22_30","62142","819406","189",";52;23"
"2013-08-29 17_22_31","49920","2734467","192",";36;11"
"2013-08-29 17_22_31","54000","80698","190",";81;34"
"2013-08-29 17_22_31","64680","167844","1086",";46;44"
"2013-08-29 17_22_33","55082","166696","347",";81;24"
"2013-08-29 17_22_35","66550","439686","791",";99;63"
"2013-08-29 17_22_36","62123","311085","225",";99;89"
"2013-08-29 17_22_36","65444","384049","199",";49;22"
"2013-08-29 17_22_36","52793","161566","618",";46;48"
"2013-08-29 17_22_37","57977","701188","444",";97;87"
"2013-08-29 17_22_41","53956","636817","410",";49;73"
"2013-08-29 17_22_41","45874","2744307","1022",";36;96"
"2013-08-29 17_22_47","50997","2737764","121",";67;65"
"2013-08-29 17_22_47","69145","69204","107",";99;25"
"2013-08-29 17_22_48","51667","260408","579",";97;64"
"2013-08-29 17_22_48","59485","2754652","644",";68;9"
"2013-08-29 17_22_48","63767","435513","525",";46;82"
"2013-08-29 17_22_51","62581","600084","725",";52;54"
"2013-08-29 17_22_51","54494","151048","890",";81;26"
"2013-08-29 17_22_51","50961","413480","283",";67;80"
"2013-08-29 17_22_54","66008","563349","744",";99;50"
"2013-08-29 17_22_58","54001","347141","509",";49;61"
"2013-08-29 17_22_59","54429","374912","652",";60;88"
"2013-08-29 17_23_02","52698","310222","880",";97;58"
"2013-08-29 17_23_03","66241","231643","749",";49;70"
"2013-08-29 17_23_03","54033","119305","454",";46;57"
"2013-08-29 17_23_04","60897","801418","457",";69;45"
"2013-08-29 17_23_06","49962","75760","255",";46;76"
"2013-08-29 17_23_07","58894","502470","115",";69;1"
"2013-08-29 17_23_08","63076","224533","399",";99;21"
"2013-08-29 17_23_10","49920","2773701","477",";36;11"
"2013-08-29 17_23_11","59004","140893","120",";99;79"
"2013-08-29 17_23_12","59832","311529","244",";46;38"
"2013-08-29 17_23_12","52915","118283","521",";97;34"
"2013-08-29 17_23_12","61504","397538","205",";52;41"
"2013-08-29 17_23_15","57188","206747","657",";67;24"
"2013-08-29 17_23_16","45874","2779575","433",";36;96"
"2013-08-29 17_23_17","64677","272231","796",";52;94"
"2013-08-29 17_23_17","61785","885106","480",";67;23"
"2013-08-29 17_23_18","56354","199968","179",";69;48"
"2013-08-29 17_23_22","55859","668739","111",";69;73"
"2013-08-29 17_23_22","59614","359120","188",";49;89"
"2013-08-29 17_23_23","52186","2780046","305",";51;65"
"2013-08-29 17_23_24","61019","761818","351",";69;87"
"2013-08-29 17_23_25","69579","225908","841",";51;44"
"2013-08-29 17_23_26","64041","501262","810",";49;63"
"2013-08-29 17_23_27","47770","465291","365",";97;80"
"2013-08-29 17_23_28","55737","304322","627",";60;64"
"2013-08-29 17_23_28","63786","430255","130",";46;22"
"2013-08-29 17_23_31","53554","2798736","986",";36;9"
"2013-08-29 17_23_32","58109","186200","945",";68;26"
"2013-08-29 17_23_37","54485","408492","110",";55;88"
"2013-08-29 17_23_37","66587","526101","1011",";52;84"
"2013-08-29 17_23_38","63413","79140","735",";51;54"
"2013-08-29 17_23_39","52343","394372","243",";46;61"
"2013-08-29 17_23_41","69623","119909","970",";55;25"
"2013-08-29 17_23_43","55889","351523","309",";67;58"
"2013-08-29 17_23_44","61841","606301","1077",";46;50"
"2013-08-29 17_23_45","50481","112296","511",";97;76"
"2013-08-29 17_23_46","54552","159409","268",";97;57"
"2013-08-29 17_23_50","49920","2813003","412",";36;11"
"2013-08-29 17_23_50","62555","89009","592",";68;45"
"2013-08-29 17_23_51","56991","570582","942",";49;1"
"2013-08-29 17_23_52","45874","2814858","556",";36;96"
"2013-08-29 17_23_53","56563","161224","764",";99;34"
"2013-08-29 17_23_55","56441","188701","386",";81;79"
"2013-08-29 17_23_56","62976","278427","679",";52;21"
"2013-08-29 17_23_57","57188","248865","522",";67;24"
"2013-08-29 17_23_58","57437","459562","547",";46;41"
"2013-08-29 17_23_59","47806","2817644","958",";97;65"
"2013-08-29 17_23_59","53312","236422","272",";97;48"
"2013-08-29 17_24_01","63542","354716","406",";67;38"
"2013-08-29 17_24_03","51586","2827210","712",";36;73"
"2013-08-29 17_24_03","47251","473490","174",";46;80"
"2013-08-29 17_24_04","58075","75619","121",";46;23"
"2013-08-29 17_24_06","64320","314913","452",";67;94"
"2013-08-29 17_24_08","55793","332503","194",";55;64"
"2013-08-29 17_24_09","58475","399289","479",";97;89"
"2013-08-29 17_24_10","61525","794887","955",";52;87"
"2013-08-29 17_24_14","57535","239688","954",";55;26"
"2013-08-29 17_24_14","53554","2841628","471",";36;9"
"2013-08-29 17_24_16","53907","460504","794",";52;88"
"2013-08-29 17_24_17","65944","546065","381",";69;63"
"2013-08-29 17_24_18","69325","283449","546",";55;44"
"2013-08-29 17_24_20","56410","419719","215",";52;61"
"2013-08-29 17_24_21","65444","488868","1071",";49;22"
"2013-08-29 17_24_21","63767","73544","255",";46;82"
"2013-08-29 17_24_24","53783","398641","921",";81;58"
"2013-08-29 17_24_24","53672","147315","340",";67;76"
"2013-08-29 17_24_25","59033","128117","108",";97;54"
"2013-08-29 17_24_27","51175","137016","200",";60;96"
"2013-08-29 17_24_29","58622","210453","1072",";60;57"
"2013-08-29 17_24_29","50632","114961","347",";46;11"
"2013-08-29 17_24_34","69877","171386","158",";51;25"
"2013-08-29 17_24_34","56985","196813","689",";60;34"
"2013-08-29 17_24_35","50848","2845630","302",";69;65"
"2013-08-29 17_24_35","63445","658170","587",";81;50"
"2013-08-29 17_24_35","59043","588501","864",";67;1"
"2013-08-29 17_24_36","62581","131764","203",";3;45"
"2013-08-29 17_24_38","58398","236929","1037",";69;79"
"2013-08-29 17_24_39","51896","522577","229",";55;80"
"2013-08-29 17_24_39","55136","82947","657",";49;24"
"2013-08-29 17_24_41","52793","285563","169",";46;48"
"2013-08-29 17_24_43","62619","331084","533",";67;21"
"2013-08-29 17_24_44","51586","2867049","290",";36;73"
"2013-08-29 17_24_45","61147","491558","1031",";67;41"
"2013-08-29 17_24_48","52806","377743","564",";49;64"
"2013-08-29 17_24_49","59832","408300","102",";46;38"
"2013-08-29 17_24_50","61636","120664","579",";69;23"
"2013-08-29 17_24_54","54007","495161","240",";99;88"
"2013-08-29 17_24_55","60610","366485","695",";46;94"
"2013-08-29 17_24_55","56600","274214","529",";67;26"
"2013-08-29 17_24_56","62545","443987","281",";60;89"
"2013-08-29 17_24_56","61625","73613","970",";99;87"
"2013-08-29 17_24_57","59485","2883334","919",";68;9"
"2013-08-29 17_25_01","52862","474641","124",";97;61"
"2013-08-29 17_25_02","50147","171646","870",";69;96"
"2013-08-29 17_25_02","54029","181218","342",";52;76"
"2013-08-29 17_25_04","55740","427002","103",";69;58"
"2013-08-29 17_25_08","62902","602140","360",";97;63"
"2013-08-29 17_25_08","52290","151022","225",";49;11"
"2013-08-29 17_25_11","50997","2881537","911",";67;65"
"2013-08-29 17_25_12","55691","241863","443",";49;57"
"2013-08-29 17_25_12","63103","180164","275",";60;54"
"2013-08-29 17_25_13","67347","539144","248",";69;22"
"2013-08-29 17_25_14","68666","120204","521",";51;82"
"2013-08-29 17_25_15","52150","553995","643",";51;80"
"2013-08-29 17_25_16","54054","235456","164",";49;34"
"2013-08-29 17_25_19","59922","648907","605",";60;1"
"2013-08-29 17_25_20","66687","601888","704",";99;84"
"2013-08-29 17_25_21","55082","118381","111",";81;24"
"2013-08-29 17_25_22","59426","267430","661",";60;79"
"2013-08-29 17_25_22","57382","312985","218",";60;48"
"2013-08-29 17_25_22","57855","174734","950",";97;45"
"2013-08-29 17_25_25","56465","80549","712",";99;73"
"2013-08-29 17_25_25","65402","719761","565",";69;50"
"2013-08-29 17_25_27","54709","421463","677",";69;64"
"2013-08-29 17_25_28","66582","232016","666",";81;25"
"2013-08-29 17_25_31","59041","90765","547",";81;41"
"2013-08-29 17_25_31","59428","374763","307",";97;21"
"2013-08-29 17_25_33","51444","521032","542",";81;88"
"2013-08-29 17_25_37","53409","309550","151",";97;26"
"2013-08-29 17_25_37","62664","157377","509",";60;23"
"2013-08-29 17_25_37","50653","210319","528",";52;96"
"2013-08-29 17_25_40","53554","2927413","1000",";36;9"
"2013-08-29 17_25_41","49962","230128","1080",";46;76"
"2013-08-29 17_25_42","62103","115941","1077",";55;87"
"2013-08-29 17_25_42","55904","508770","1054",";69;61"
"2013-08-29 17_25_42","59614","498875","1020",";49;89"
"2013-08-29 17_25_44","62268","408373","916",";49;94"
"2013-08-29 17_25_45","57078","489202","1078",";51;58"
"2013-08-29 17_25_47","52186","2923729","802",";51;65"
"2013-08-29 17_25_48","54342","191279","791",";67;11"
"2013-08-29 17_25_51","48855","603281","1081",";81;80"
"2013-08-29 17_25_54","58678","293683","996",";55;57"
"2013-08-29 17_25_57","56106","267731","714",";67;34"
"2013-08-29 17_25_59","66093","645924","294",";67;63"
"2013-08-29 17_25_59","59033","83085","587",";97;54"
"2013-08-29 17_26_03","58894","677094","499",";69;1"
"2013-08-29 17_26_04","58697","164240","179",";68;24"
"2013-08-29 17_26_04","57438","352344","519",";55;48"
"2013-08-29 17_26_05","55356","325963","1069",";97;79"
"2013-08-29 17_26_06","53956","116251","194",";49;73"
"2013-08-29 17_26_06","65371","176891","399",";81;82"
"2013-08-29 17_26_07","55315","475394","420",";99;64"
"2013-08-29 17_26_08","62235","228564","138",";51;45"
"2013-08-29 17_26_11","60351","68113","124",";97;38"
"2013-08-29 17_26_11","54485","561717","959",";55;88"
"2013-08-29 17_26_13","50147","241815","400",";69;96"
"2013-08-29 17_26_16","66430","773053","445",";60;50"
"2013-08-29 17_26_17","61504","134559","406",";52;41"
"2013-08-29 17_26_18","60513","409640","904",";81;21"
"2013-08-29 17_26_19","52890","349491","792",";46;26"
"2013-08-29 17_26_19","50481","266181","113",";97;76"
"2013-08-29 17_26_22","69145","282523","516",";99;25"
"2013-08-29 17_26_23","47806","2961128","559",";97;65"
"2013-08-29 17_26_23","53554","2970313","987",";36;9"
"2013-08-29 17_26_23","53947","547040","407",";81;61"
"2013-08-29 17_26_24","58075","215343","107",";46;23"
"2013-08-29 17_26_26","52698","514287","494",";97;58"
"2013-08-29 17_26_27","51896","63901","111",";55;80"
"2013-08-29 17_26_27","52236","224826","410",";81;11"
"2013-08-29 17_26_28","57977","156724","412",";97;87"
"2013-08-29 17_26_29","62545","535997","974",";60;89"
"2013-08-29 17_26_34","65199","476057","152",";60;94"
"2013-08-29 17_26_37","54033","332463","1047",";46;57"
"2013-08-29 17_26_38","54000","313772","948",";81;34"
"2013-08-29 17_26_45","56960","405782","692",";99;48"
"2013-08-29 17_26_46","53997","200791","351",";97;24"
"2013-08-29 17_26_47","52817","151324","954",";97;73"
"2013-08-29 17_26_47","60172","130870","158",";49;54"
"2013-08-29 17_26_47","55215","495354","835",";52;64"
"2013-08-29 17_26_47","55852","65881","1000",";97;1"
"2013-08-29 17_26_48","45874","2991171","482",";36;96"
"2013-08-29 17_26_49","56495","356162","606",";49;79"
"2013-08-29 17_26_50","54485","600077","843",";55;88"
"2013-08-29 17_26_50","62383","712486","765",";46;63"
"2013-08-29 17_26_54","58940","265135","300",";81;45"
"2013-08-29 17_26_58","51566","293218","1088",";81;76"
"2013-08-29 17_26_59","48891","2987835","437",";81;65"
"2013-08-29 17_26_59","67834","226819","477",";52;82"
"2013-08-29 17_26_59","61436","113374","103",";81;38"
"2013-08-29 17_27_00","57789","396383","756",";51;26"
"2013-08-29 17_27_02","66587","730216","938",";52;84"
"2013-08-29 17_27_03","51840","101910","605",";60;80"
"2013-08-29 17_27_03","59041","182799","958",";81;41"
"2013-08-29 17_27_04","56053","586068","557",";67;61"
"2013-08-29 17_27_06","59485","3011919","754",";68;9"
"2013-08-29 17_27_06","58909","454527","428",";46;21"
"2013-08-29 17_27_06","54699","267328","444",";52;11"
"2013-08-29 17_27_06","61841","808105","887",";46;50"
"2013-08-29 17_27_07","56246","547990","327",";52;58"
"2013-08-29 17_27_11","61785","258440","725",";67;23"
"2013-08-29 17_27_14","61625","209921","309",";99;87"
"2013-08-29 17_27_15","66636","330553","109",";49;25"
"2013-08-29 17_27_15","58475","74679","294",";97;89"
"2013-08-29 17_27_19","52915","364512","489",";97;34"
"2013-08-29 17_27_20","54033","374580","415",";46;57"
"2013-08-29 17_27_23","64171","520558","567",";69;94"
"2013-08-29 17_27_23","50147","69115","400",";69;96"
"2013-08-29 17_27_27","52752","545967","359",";81;64"
"2013-08-29 17_27_27","54397","441291","196",";81;48"
"2013-08-29 17_27_28","56887","200256","452",";60;73"
"2013-08-29 17_27_28","58067","250297","433",";60;24"
"2013-08-29 17_27_28","49840","75515","959",";46;88"
"2013-08-29 17_27_31","59043","105381","916",";67;1"
"2013-08-29 17_27_32","58904","404071","139",";52;79"
"2013-08-29 17_27_34","58514","174326","1037",";46;54"
"2013-08-29 17_27_35","48945","3033823","604",";49;65"
"2013-08-29 17_27_37","49962","345159","448",";46;76"
"2013-08-29 17_27_39","48855","141567","164",";81;80"
"2013-08-29 17_27_40","62555","318699","468",";68;45"
"2013-08-29 17_27_42","63987","760973","306",";81;63"
"2013-08-29 17_27_42","54494","441240","1070",";81;26"
"2013-08-29 17_27_45","52343","640247","485",";46;61"
"2013-08-29 17_27_46","54799","312962","192",";99;11"
"2013-08-29 17_27_48","63999","155775","911",";99;38"
"2013-08-29 17_27_48","53783","602974","422",";81;58"
