time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT,SERVICES_ENGAGED
"2013-08-22 12_06_28","9547","19315","12",";7;6"
"2013-08-22 12_06_28","9066","11142","98",";8;1"
"2013-08-22 12_06_28","5886","13558","52",";3;2"
"2013-08-22 12_06_28","8317","9601","47",";3;9"
"2013-08-22 12_06_28","8086","11102","95",";3;1"
"2013-08-22 12_06_28","7866","7514","30",";3;6"
"2013-08-22 12_06_28","7061","13558","79",";7;2"
"2013-08-22 12_06_28","7919","9501","57",";7;9"
"2013-08-22 12_06_29","8626","12101","42",";8;1"
"2013-08-22 12_06_29","7866","8058","11",";3;6"
"2013-08-22 12_06_29","8317","10586","58",";3;9"
"2013-08-22 12_06_29","6458","14658","83",";3;2"
"2013-08-22 12_06_29","8086","12085","50",";3;1"
"2013-08-22 12_06_29","7919","10442","93",";7;9"
"2013-08-22 12_06_29","7866","8601","86",";3;6"
"2013-08-22 12_06_30","7633","14675","72",";7;2"
"2013-08-22 12_06_30","8086","12501","19",";3;1"
"2013-08-22 12_06_30","7919","10886","17",";7;9"
"2013-08-22 12_06_30","7866","8915","87",";3;6"
"2013-08-22 12_06_30","8205","15059","110",";7;2"
"2013-08-22 12_06_30","8086","12842","60",";3;1"
"2013-08-22 12_06_30","7919","11229","26",";7;9"
"2013-08-22 12_06_31","7316","9358","40",";3;6"
"2013-08-22 12_06_31","7646","13002","106",";3;1"
"2013-08-22 12_06_31","8777","15415","14",";7;2"
"2013-08-22 12_06_31","7490","11542","43",";7;9"
"2013-08-22 12_06_31","7646","13430","53",";3;1"
"2013-08-22 12_06_31","7316","9915","62",";3;6"
"2013-08-22 12_06_31","8777","16014","15",";7;2"
"2013-08-22 12_06_31","7490","11829","85",";7;9"
"2013-08-22 12_06_32","7646","13886","33",";3;1"
"2013-08-22 12_06_32","7316","10400","31",";3;6"
"2013-08-22 12_06_32","7130","11801","65",";8;9"
"2013-08-22 12_06_32","8205","16514","102",";7;2"
"2013-08-22 12_06_32","7646","14385","24",";3;1"
"2013-08-22 12_06_32","7490","12742","92",";7;9"
"2013-08-22 12_06_32","7316","10776","28",";3;6"
"2013-08-22 12_06_33","9349","16900","90",";7;2"
"2013-08-22 12_06_33","8086","14501","70",";3;1"
"2013-08-22 12_06_33","7490","13200","27",";7;9"
"2013-08-22 12_06_33","6866","10915","39",";8;6"
"2013-08-22 12_06_33","9349","17359","74",";7;2"
"2013-08-22 12_06_33","8966","8900","91",";3;1"
"2013-08-22 12_06_33","7130","13286","68",";8;9"
"2013-08-22 12_06_34","6797","11315","82",";7;6"
"2013-08-22 12_06_34","9066","9542","84",";8;1"
"2013-08-22 12_06_34","9349","17776","21",";7;2"
"2013-08-22 12_06_34","7061","14042","22",";7;9"
"2013-08-22 12_06_34","8966","9886","89",";3;1"
"2013-08-22 12_06_34","7316","12458","41",";3;6"
"2013-08-22 12_06_34","8777","7975","109",";7;2"
"2013-08-22 12_06_34","8317","13741","48",";3;9"
"2013-08-22 12_06_35","8966","10242","37",";3;1"
"2013-08-22 12_06_35","6797","12374","63",";7;6"
"2013-08-22 12_06_35","7490","14701","71",";7;9"
"2013-08-22 12_06_35","8777","8275","51",";7;2"
"2013-08-22 12_06_35","8526","10501","69",";3;1"
"2013-08-22 12_06_35","7130","15086","56",";8;9"
"2013-08-22 12_06_35","6766","13558","81",";3;6"
"2013-08-22 12_06_36","8777","8815","29",";7;2"
"2013-08-22 12_06_36","8526","10842","25",";3;1"
"2013-08-22 12_06_36","7459","7543","35",";3;9"
"2013-08-22 12_06_36","6797","13415","107",";7;6"
"2013-08-22 12_06_36","8205","9357","76",";7;2"
"2013-08-22 12_06_36","8526","11229","54",";3;1"
"2013-08-22 12_06_36","7459","7886","103",";3;9"
"2013-08-22 12_06_37","6766","14614","105",";3;6"
"2013-08-22 12_06_37","8526","11642","80",";3;1"
"2013-08-22 12_06_37","8205","9914","45",";7;2"
"2013-08-22 12_06_37","7459","8229","44",";3;9"
"2013-08-22 12_06_37","8086","12030","59",";3;1"
"2013-08-22 12_06_37","7347","14601","32",";7;6"
"2013-08-22 12_06_37","8205","10214","38",";7;2"
"2013-08-22 12_06_37","7459","8701","20",";3;9"
"2013-08-22 12_06_38","8086","12329","66",";3;1"
"2013-08-22 12_06_38","7897","15001","96",";7;6"
"2013-08-22 12_06_38","7030","9085","34",";3;9"
"2013-08-22 12_06_38","7702","10300","88",";8;2"
"2013-08-22 12_06_38","8186","12330","104",";8;1"
"2013-08-22 12_06_38","7030","9242","12",";3;9"
"2013-08-22 12_06_38","7897","15301","13",";7;6"
"2013-08-22 12_06_39","8205","11276","78",";7;2"
"2013-08-22 12_06_39","8086","13201","55",";3;1"
"2013-08-22 12_06_39","7030","9742","98",";3;9"
"2013-08-22 12_06_39","7897","15901","94",";7;6"
"2013-08-22 12_06_39","7602","11276","64",";3;2"
"2013-08-22 12_06_39","8557","13001","36",";7;1"
"2013-08-22 12_06_39","6632","9641","30",";7;9"
"2013-08-22 12_06_40","7897","16459","77",";7;6"
"2013-08-22 12_06_40","7646","14042","16",";3;1"
"2013-08-22 12_06_40","8205","12414","18",";7;2"
"2013-08-22 12_06_40","7030","10686","52",";3;9"
"2013-08-22 12_06_40","8626","14029","100",";8;1"
"2013-08-22 12_06_40","8447","16875","23",";7;6"
"2013-08-22 12_06_40","7030","12302","108",";3;2"
"2013-08-22 12_06_40","6203","10585","79",";7;9"
"2013-08-22 12_06_41","8557","14501","46",";7;1"
"2013-08-22 12_06_41","8997","17258","49",";7;6"
"2013-08-22 12_06_41","6601","11500","47",";3;9"
"2013-08-22 12_06_41","7702","13115","73",";8;2"
"2013-08-22 12_06_41","7646","15501","99",";3;1"
"2013-08-22 12_06_41","6632","11201","42",";7;9"
"2013-08-22 12_06_41","8997","17758","67",";7;6"
"2013-08-22 12_06_42","7633","14175","61",";7;2"
"2013-08-22 12_06_42","9846","9831","26",";3;1"
"2013-08-22 12_06_42","6601","12201","95",";3;9"
"2013-08-22 12_06_42","8997","18275","101",";7;6"
"2013-08-22 12_06_42","7030","14000","75",";3;2"
"2013-08-22 12_06_42","9406","10087","40",";3;1"
"2013-08-22 12_06_42","6632","12085","58",";7;9"
"2013-08-22 12_06_43","8997","18858","97",";7;6"
"2013-08-22 12_06_43","9406","10501","106",";3;1"
"2013-08-22 12_06_43","9349","8712","90",";7;2"
"2013-08-22 12_06_43","6172","13001","57",";3;9"
"2013-08-22 12_06_43","9406","10942","14",";3;1"
"2013-08-22 12_06_43","8997","8714","39",";7;6"
"2013-08-22 12_06_43","9349","9176","70",";7;2"
"2013-08-22 12_06_43","6632","13084","11",";7;9"
"2013-08-22 12_06_44","9406","11342","43",";3;1"
"2013-08-22 12_06_44","8447","8715","84",";7;6"
"2013-08-22 12_06_44","6632","13486","83",";7;9"
"2013-08-22 12_06_44","9349","9575","27",";7;2"
"2013-08-22 12_06_44","8966","11529","53",";3;1"
"2013-08-22 12_06_44","7061","13786","50",";7;9"
"2013-08-22 12_06_44","8447","9314","82",";7;6"
"2013-08-22 12_06_45","8777","9958","74",";7;2"
"2013-08-22 12_06_45","8966","11942","62",";3;1"
"2013-08-22 12_06_45","7061","14042","93",";7;9"
"2013-08-22 12_06_45","7966","9359","41",";8;6"
"2013-08-22 12_06_45","8777","10475","91",";7;2"
"2013-08-22 12_06_45","8966","12342","15",";3;1"
"2013-08-22 12_06_45","7490","14429","86",";7;9"
"2013-08-22 12_06_46","7866","9515","37",";3;6"
"2013-08-22 12_06_46","8966","12830","85",";3;1"
"2013-08-22 12_06_46","8274","10414","22",";8;2"
"2013-08-22 12_06_46","7988","14585","17",";8;9"
"2013-08-22 12_06_46","8626","12586","24",";8;1"
"2013-08-22 12_06_46","7316","9976","63",";3;6"
"2013-08-22 12_06_46","8777","11558","68",";7;2"
"2013-08-22 12_06_46","7490","15402","72",";7;9"
"2013-08-22 12_06_47","8526","13585","33",";3;1"
"2013-08-22 12_06_47","7316","10475","71",";3;6"
"2013-08-22 12_06_47","7919","15700","19",";7;9"
"2013-08-22 12_06_47","7602","11175","109",";3;2"
"2013-08-22 12_06_47","8997","13342","92",";7;1"
"2013-08-22 12_06_47","8777","15845","87",";7;9"
"2013-08-22 12_06_47","7316","11074","51",";3;6"
"2013-08-22 12_06_48","8274","11958","89",";8;2"
"2013-08-22 12_06_48","8526","14329","31",";3;1"
"2013-08-22 12_06_48","9206","16285","110",";7;9"
"2013-08-22 12_06_48","7866","11376","69",";3;6"
"2013-08-22 12_06_48","7602","12314","48",";3;2"
"2013-08-22 12_06_48","8997","14301","28",";7;1"
"2013-08-22 12_06_48","9206","16742","60",";7;9"
"2013-08-22 12_06_49","7866","11858","56",";3;6"
"2013-08-22 12_06_49","8526","15301","65",";3;1"
"2013-08-22 12_06_49","8205","13575","21",";7;2"
"2013-08-22 12_06_49","10064","10529","44",";7;9"
"2013-08-22 12_06_49","8526","15741","102",";3;1"
"2013-08-22 12_06_49","7316","12358","81",";3;6"
"2013-08-22 12_06_49","7633","6975","47",";7;2"
"2013-08-22 12_06_49","10064","10730","59",";7;9"
"2013-08-22 12_06_50","8966","9101","64",";3;1"
"2013-08-22 12_06_50","7989","12514","35",";4;6"
"2013-08-22 12_06_50","10064","11130","32",";7;9"
"2013-08-22 12_06_50","7633","7513","73",";7;2"
"2013-08-22 12_06_50","8966","9501","36",";3;1"
"2013-08-22 12_06_50","9635","11542","38",";7;9"
"2013-08-22 12_06_50","7316","13415","29",";3;6"
"2013-08-22 12_06_51","7633","7874","99",";7;2"
"2013-08-22 12_06_51","8626","9442","18",";8;1"
"2013-08-22 12_06_51","9635","12001","20",";7;9"
"2013-08-22 12_06_51","7897","13515","107",";7;6"
"2013-08-22 12_06_51","7633","8275","42",";7;2"
"2013-08-22 12_06_51","8966","10341","30",";3;1"
"2013-08-22 12_06_51","9175","11729","104",";3;9"
"2013-08-22 12_06_52","7316","14515","25",";3;6"
"2013-08-22 12_06_52","8526","10585","77",";3;1"
"2013-08-22 12_06_52","7030","8275","101",";3;2"
"2013-08-22 12_06_52","9635","12729","66",";7;9"
"2013-08-22 12_06_52","8186","10529","100",";8;1"
"2013-08-22 12_06_52","8997","14458","103",";7;6"
"2013-08-22 12_06_52","7130","8975","95",";8;2"
"2013-08-22 12_06_52","8746","12542","12",";3;9"
"2013-08-22 12_06_53","8526","11542","16",";3;1"
"2013-08-22 12_06_53","7866","15258","76",";3;6"
"2013-08-22 12_06_53","9206","13585","34",";7;9"
"2013-08-22 12_06_53","7633","10058","67",";7;2"
"2013-08-22 12_06_53","8117","11385","79",";7;1"
"2013-08-22 12_06_53","8746","13430","13",";3;9"
"2013-08-22 12_06_53","7866","15800","54",";3;6"
"2013-08-22 12_06_54","6458","9958","40",";3;2"
"2013-08-22 12_06_54","8526","12385","52",";3;1"
"2013-08-22 12_06_54","9206","14530","96",";7;9"
"2013-08-22 12_06_54","8997","15915","105",";7;6"
"2013-08-22 12_06_54","7061","11175","61",";7;2"
"2013-08-22 12_06_54","8186","12501","23",";8;1"
"2013-08-22 12_06_54","8746","14402","78",";3;9"
"2013-08-22 12_06_55","8997","16515","80",";7;6"
"2013-08-22 12_06_55","8117","12829","108",";7;1"
"2013-08-22 12_06_55","6458","11102","75",";3;2"
"2013-08-22 12_06_55","9206","15430","88",";7;9"
"2013-08-22 12_06_55","7677","13000","46",";7;1"
"2013-08-22 12_06_55","9547","17014","45",";7;6"
"2013-08-22 12_06_55","7061","12201","26",";7;2"
"2013-08-22 12_06_55","8746","15201","55",";3;9"
"2013-08-22 12_06_56","7677","13385","49",";7;1"
"2013-08-22 12_06_56","10097","9914","82",";7;6"
"2013-08-22 12_06_56","8317","15542","98",";3;9"
"2013-08-22 12_06_56","6458","12158","58",";3;2"
"2013-08-22 12_06_56","10317","10530","53",";7;1"
"2013-08-22 12_06_56","8746","15829","94",";3;9"
"2013-08-22 12_06_56","10097","10458","74",";7;6"
"2013-08-22 12_06_57","6458","12458","97",";3;2"
"2013-08-22 12_06_57","10317","10885","50",";7;1"
"2013-08-22 12_06_57","8746","9086","68",";3;9"
"2013-08-22 12_06_57","9547","10557","41",";7;6"
"2013-08-22 12_06_57","5886","12975","106",";3;2"
"2013-08-22 12_06_57","9877","11041","62",";7;1"
"2013-08-22 12_06_57","8746","9501","72",";3;9"
"2013-08-22 12_06_58","8966","10515","37",";3;6"
"2013-08-22 12_06_58","9877","11341","93",";7;1"
"2013-08-22 12_06_58","5886","13512","90",";3;2"
"2013-08-22 12_06_58","8746","9785","33",";3;9"
"2013-08-22 12_06_58","9437","11601","91",";7;1"
"2013-08-22 12_06_58","8966","11015","22",";3;6"
"2013-08-22 12_06_58","6458","13974","57",";3;2"
"2013-08-22 12_06_58","8417","9741","92",";8;9"
"2013-08-22 12_06_59","9437","12042","15",";7;1"
"2013-08-22 12_06_59","8966","11557","17",";3;6"
"2013-08-22 12_06_59","7919","10001","51",";7;9"
"2013-08-22 12_06_59","7030","14315","14",";3;2"
"2013-08-22 12_06_59","8966","12029","85",";3;1"
"2013-08-22 12_06_59","8317","11101","71",";3;9"
"2013-08-22 12_06_59","8966","11858","24",";3;6"
"2013-08-22 12_07_00","7602","14814","39",";3;2"
"2013-08-22 12_07_00","9437","12830","86",";7;1"
"2013-08-22 12_07_00","7988","11042","87",";8;9"
"2013-08-22 12_07_00","8966","12375","63",";3;6"
"2013-08-22 12_07_00","8846","15015","43",";8;2"
"2013-08-22 12_07_00","9406","9401","47",";3;1"
"2013-08-22 12_07_00","7919","11396","89",";7;9"
"2013-08-22 12_07_01","8447","7801","104",";7;6"
"2013-08-22 12_07_01","9406","9829","59",";3;1"
"2013-08-22 12_07_01","9921","15376","27",";7;2"
"2013-08-22 12_07_01","8317","12501","19",";3;9"
"2013-08-22 12_07_01","9506","10485","81",";8;1"
"2013-08-22 12_07_01","8416","8715","107",";3;6"
"2013-08-22 12_07_01","7030","16575","70",";3;2"
"2013-08-22 12_07_01","7919","12229","31",";7;9"
"2013-08-22 12_07_02","8966","10502","64",";3;1"
"2013-08-22 12_07_02","7897","8758","77",";7;6"
"2013-08-22 12_07_02","8317","13501","109",";3;9"
"2013-08-22 12_07_02","9990","16658","83",";8;2"
"2013-08-22 12_07_02","8966","10843","35",";3;1"
"2013-08-22 12_07_02","7490","13084","110",";7;9"
"2013-08-22 12_07_02","8416","9875","42",";3;6"
"2013-08-22 12_07_03","7030","17757","11",";3;2"
"2013-08-22 12_07_03","8966","11329","32",";3;1"
"2013-08-22 12_07_03","7490","13402","69",";7;9"
"2013-08-22 12_07_03","7897","9914","25",";7;6"
"2013-08-22 12_07_03","9990","17814","84",";8;2"
"2013-08-22 12_07_03","8966","11742","73",";3;1"
"2013-08-22 12_07_03","7490","13742","48",";7;9"
"2013-08-22 12_07_04","8416","11014","30",";3;6"
"2013-08-22 12_07_04","8526","12002","36",";3;1"
"2013-08-22 12_07_04","9318","8558","52",";3;2"
"2013-08-22 12_07_04","7490","14201","28",";7;9"
"2013-08-22 12_07_04","8526","12342","38",";3;1"
"2013-08-22 12_07_04","7897","11075","101",";7;6"
"2013-08-22 12_07_04","9318","9001","96",";3;2"
"2013-08-22 12_07_04","7061","14542","60",";7;9"
"2013-08-22 12_07_05","8526","12652","29",";3;1"
"2013-08-22 12_07_05","7897","11501","66",";7;6"
"2013-08-22 12_07_05","7490","14785","56",";7;9"
"2013-08-22 12_07_05","9318","9415","105",";3;2"
"2013-08-22 12_07_05","8526","13150","99",";3;1"
"2013-08-22 12_07_05","7919","15201","21",";7;9"
"2013-08-22 12_07_05","7347","11801","100",";7;6"
"2013-08-22 12_07_06","8746","9976","61",";3;2"
"2013-08-22 12_07_06","8086","13542","18",";3;1"
"2013-08-22 12_07_06","9275","15243","102",";8;9"
"2013-08-22 12_07_06","7347","12346","103",";7;6"
"2013-08-22 12_07_06","8746","10475","23",";3;2"
"2013-08-22 12_07_06","8526","13801","20",";3;1"
"2013-08-22 12_07_06","7919","16201","65",";7;9"
"2013-08-22 12_07_07","7347","12875","95",";7;6"
"2013-08-22 12_07_07","8997","9029","53",";7;1"
"2013-08-22 12_07_07","8746","10875","78",";3;2"
"2013-08-22 12_07_07","7919","16529","44",";7;9"
"2013-08-22 12_07_07","8997","9330","94",";7;1"
"2013-08-22 12_07_07","7347","13414","12",";7;6"
"2013-08-22 12_07_07","8746","11214","80",";3;2"
"2013-08-22 12_07_07","7559","7242","15",";8;9"
"2013-08-22 12_07_08","8649","9384","68",";4;1"
"2013-08-22 12_07_08","7416","13259","79",";8;6"
"2013-08-22 12_07_08","7459","8101","57",";3;9"
"2013-08-22 12_07_08","8174","11801","108",";3;2"
"2013-08-22 12_07_08","8997","10290","74",";7;1"
"2013-08-22 12_07_08","7061","8084","17",";7;9"
"2013-08-22 12_07_08","7347","14315","16",";7;6"
"2013-08-22 12_07_09","8274","11875","46",";8;2"
"2013-08-22 12_07_09","8086","10101","106",";3;1"
"2013-08-22 12_07_09","7459","9042","92",";3;9"
"2013-08-22 12_07_09","8416","14101","54",";3;6"
"2013-08-22 12_07_09","7633","12301","26",";7;2"
"2013-08-22 12_07_09","8626","10685","41",";8;1"
"2013-08-22 12_07_09","7061","8729","85",";7;9"
"2013-08-22 12_07_10","7966","14800","13",";8;6"
"2013-08-22 12_07_10","8997","11685","97",";7;1"
"2013-08-22 12_07_10","8174","13501","75",";3;2"
"2013-08-22 12_07_10","7030","9492","51",";3;9"
"2013-08-22 12_07_10","8086","11542","62",";3;1"
"2013-08-22 12_07_10","6797","15958","34",";7;6"
"2013-08-22 12_07_10","7633","13474","55",";7;2"
"2013-08-22 12_07_10","6632","9501","71",";7;9"
"2013-08-22 12_07_11","8557","12585","50",";7;1"
"2013-08-22 12_07_11","8966","15858","40",";3;6"
"2013-08-22 12_07_11","7030","10440","14",";3;9"
"2013-08-22 12_07_11","8274","14214","45",";8;2"
"2013-08-22 12_07_11","8086","12301","72",";3;1"
"2013-08-22 12_07_11","6632","10485","24",";7;9"
"2013-08-22 12_07_11","6797","17158","76",";7;6"
"2013-08-22 12_07_12","8174","15202","88",";3;2"
"2013-08-22 12_07_12","7646","12542","93",";3;1"
"2013-08-22 12_07_12","6632","10842","39",";7;9"
"2013-08-22 12_07_12","6797","17657","67",";7;6"
"2013-08-22 12_07_12","8205","15058","49",";7;2"
"2013-08-22 12_07_12","7646","13041","37",";3;1"
"2013-08-22 12_07_12","6632","11230","86",";7;9"
"2013-08-22 12_07_13","9516","9357","77",";3;6"
"2013-08-22 12_07_13","7646","13429","90",";3;1"
"2013-08-22 12_07_13","8777","15414","98",";7;2"
"2013-08-22 12_07_13","6203","11541","87",";7;9"
"2013-08-22 12_07_13","7646","13885","33",";3;1"
"2013-08-22 12_07_13","9516","9875","109",";3;6"
"2013-08-22 12_07_13","8777","16014","82",";7;2"
"2013-08-22 12_07_13","6203","11902","63",";7;9"
"2013-08-22 12_07_14","7646","14000","91",";3;1"
"2013-08-22 12_07_14","9516","10459","83",";3;6"
"2013-08-22 12_07_14","6203","12242","43",";7;9"
"2013-08-22 12_07_14","8777","16558","58",";7;2"
"2013-08-22 12_07_14","7646","14441","22",";3;1"
"2013-08-22 12_07_14","6203","12700","47",";7;9"
"2013-08-22 12_07_14","9516","10815","35",";3;6"
"2013-08-22 12_07_15","7702","6675","65",";8;2"
"2013-08-22 12_07_15","8626","8542","29",";8;1"
"2013-08-22 12_07_15","7888","12501","19",";3;9"
"2013-08-22 12_07_15","9066","10900","32",";8;6"
"2013-08-22 12_07_15","7061","6974","78",";7;2"
"2013-08-22 12_07_15","8526","8886","56",";3;1"
"2013-08-22 12_07_15","6203","13485","89",";7;9"
"2013-08-22 12_07_16","9516","11858","110",";3;6"
"2013-08-22 12_07_16","8526","9329","66",";3;1"
"2013-08-22 12_07_16","7702","7676","95",";8;2"
"2013-08-22 12_07_16","8746","13285","81",";3;9"
"2013-08-22 12_07_16","8526","9742","105",";3;1"
"2013-08-22 12_07_16","9066","11874","69",";8;6"
"2013-08-22 12_07_16","7061","8001","44",";7;2"
"2013-08-22 12_07_16","7490","14229","104",";7;9"
"2013-08-22 12_07_17","8997","10830","96",";7;1"
"2013-08-22 12_07_17","8447","12315","25",";7;6"
"2013-08-22 12_07_17","9175","14143","107",";3;9"
"2013-08-22 12_07_17","7130","8802","53",";8;2"
"2013-08-22 12_07_17","8086","10501","99",";3;1"
"2013-08-22 12_07_17","7490","15229","59",";7;9"
"2013-08-22 12_07_17","8966","13575","42",";3;6"
"2013-08-22 12_07_18","7061","8901","94",";7;2"
"2013-08-22 12_07_18","8086","10801","21",";3;1"
"2013-08-22 12_07_18","8746","15101","70",";3;9"
"2013-08-22 12_07_18","8447","13414","84",";7;6"
"2013-08-22 12_07_18","6489","9414","12",";7;2"
"2013-08-22 12_07_18","8086","11229","100",";3;1"
"2013-08-22 12_07_18","7490","16201","27",";7;9"
"2013-08-22 12_07_19","8966","14659","11",";3;6"
"2013-08-22 12_07_19","8086","11700","61",";3;1"
"2013-08-22 12_07_19","6489","9914","15",";7;2"
"2013-08-22 12_07_19","8746","16029","31",";3;9"
"2013-08-22 12_07_19","7646","12042","18",";3;1"
"2013-08-22 12_07_19","8447","14615","73",";7;6"
"2013-08-22 12_07_19","6489","10515","80",";7;2"
"2013-08-22 12_07_19","9604","16201","64",";3;9"
"2013-08-22 12_07_20","7646","12337","102",";3;1"
"2013-08-22 12_07_20","8447","15014","48",";7;6"
"2013-08-22 12_07_20","8746","9029","85",";3;9"
"2013-08-22 12_07_20","6489","10858","68",";7;2"
"2013-08-22 12_07_20","7646","12685","103",";3;1"
"2013-08-22 12_07_20","8746","9284","97",";3;9"
"2013-08-22 12_07_20","7897","15315","30",";7;6"
"2013-08-22 12_07_21","6489","11258","79",";7;2"
"2013-08-22 12_07_21","7206","13100","23",";3;1"
"2013-08-22 12_07_21","8746","9729","13",";3;9"
"2013-08-22 12_07_21","7897","15875","36",";7;6"
"2013-08-22 12_07_21","5917","11775","57",";7;2"
"2013-08-22 12_07_21","7206","13501","20",";3;1"
"2013-08-22 12_07_21","8746","10129","75",";3;9"
"2013-08-22 12_07_22","7897","16458","52",";7;6"
"2013-08-22 12_07_22","8186","7829","86",";8;1"
"2013-08-22 12_07_22","7602","11776","46",";3;2"
"2013-08-22 12_07_22","8317","10501","51",";3;9"
"2013-08-22 12_07_22","7646","8030","90",";3;1"
"2013-08-22 12_07_22","8447","16875","28",";7;6"
"2013-08-22 12_07_22","5917","12901","108",";7;2"
"2013-08-22 12_07_22","8317","10742","62",";3;9"
"2013-08-22 12_07_23","7746","8585","77",";8;1"
"2013-08-22 12_07_23","8997","17215","38",";7;6"
"2013-08-22 12_07_23","7919","10785","50",";7;9"
"2013-08-22 12_07_23","8174","12775","106",";3;2"
"2013-08-22 12_07_23","7646","8941","98",";3;1"
"2013-08-22 12_07_23","8317","11685","34",";3;9"
"2013-08-22 12_07_23","8997","17774","101",";7;6"
"2013-08-22 12_07_24","6489","13957","74",";7;2"
"2013-08-22 12_07_24","8117","10085","49",";7;1"
"2013-08-22 12_07_24","7490","11585","40",";7;9"
"2013-08-22 12_07_24","8997","18214","60",";7;6"
"2013-08-22 12_07_24","8746","13942","92",";3;2"
"2013-08-22 12_07_24","7646","9943","87",";3;1"
"2013-08-22 12_07_24","7888","12600","55",";3;9"
"2013-08-22 12_07_25","8997","8275","19",";7;6"
"2013-08-22 12_07_25","8117","11043","37",";7;1"
"2013-08-22 12_07_25","7061","14958","17",";7;2"
"2013-08-22 12_07_25","7490","12541","14",";7;9"
"2013-08-22 12_07_25","7206","10585","33",";3;1"
